Date,returns,abs_returns,range,vol_chg,vol_5,vol_20,target,vol_60,vol_ratio
2017-07-27,-0.0009296120431307238,0.0009296120431307238,0.00938514301318754,0.39707131705347676,0.0013779646322727686,0.004123752213570324,0,0.004480002596557238,0.9204798713151009
2017-07-28,-0.001172863076607344,0.001172863076607344,0.0037665248956616566,-0.3455976936216796,0.0014324618497055276,0.0034995393485185255,0,0.004479708271920468,0.7811980459652254
2017-07-31,-0.0005671746153040389,0.0005671746153040389,0.0038497261895465294,0.2734183669820574,0.0014547890992557154,0.003515443407743257,0,0.00448202837027287,0.7843420695548238
2017-08-01,0.0022287276217856375,0.0022287276217856375,0.003153803801543483,-0.17895868207391818,0.0013691459370889325,0.0035228186900104624,0,0.004466133659040431,0.788784877246006
2017-08-02,0.0004853842087160571,0.0004853842087160571,0.004970946387778914,-0.15361797668527233,0.0013931890268411068,0.003512052125004859,0,0.004464998192353617,0.7865741426321978
2017-08-03,-0.0019400302819191197,0.0019400302819191197,0.002834454685827792,-0.14457746323338325,0.0016184269155178892,0.0026959287148187222,0,0.004472920840790669,0.6027222056409495
2017-08-04,0.001822243018583145,0.001822243018583145,0.003314304406824014,0.38748244106706575,0.0017164868842009832,0.002412422905321341,0,0.004473041072785389,0.5393250064254632
2017-08-07,0.0018594448050600503,0.0018594448050600503,0.002017186468106486,-0.6319564898209851,0.0017156537091652913,0.002418601153831454,0,0.0044622150447348055,0.5420180626850972
2017-08-08,-0.002461201361893405,0.002461201361893405,0.008412205278914169,0.6570186655341843,0.0020508514040351697,0.0025169950091409356,0,0.004470408539211052,0.5630346727964018
2017-08-09,-4.039964001943138e-05,4.039964001943138e-05,0.005055611729019256,0.014687603201650412,0.0020301147479123787,0.002009926470851792,1,0.004425267377022166,0.45419322712299115
2017-08-10,-0.014115159164767266,0.014115159164767266,0.011240587278103363,0.6541937046493125,0.006682285309296004,0.0038497992334824765,0,0.004811420769494332,0.8001377177176463
2017-08-11,0.0014768456056571482,0.0014768456056571482,0.004301175949367626,-0.4757276733833263,0.006626863795560031,0.003704196685171768,1,0.004185727121627009,0.8849589515840038
2017-08-14,0.009913052261784358,0.009913052261784358,0.005029570325881656,-0.02130184258163884,0.008664330942291345,0.00435097326102615,0,0.004332215598743399,1.0043298081213206
2017-08-15,-0.00012176537264808306,0.00012176537264808306,0.0034075548927382142,-0.28271389304007705,0.008631865515812487,0.004350927285602433,0,0.0042673902311764055,1.0195756773813953
2017-08-16,0.0017445952508555254,0.0017445952508555254,0.004535556673294778,0.026311337010490366,0.008696303305471836,0.004193188363736059,1,0.0042303659203933915,0.9912117397509019
2017-08-17,-0.015590845433038139,0.015590845433038139,0.014439137021278995,0.8178066513912549,0.009290495689654838,0.005448495497347238,0,0.004712174970663513,1.1562591650920904
2017-08-18,-0.0015633168467020595,0.0015633168467020595,0.008199107733988447,0.062285622593347786,0.009226760686645148,0.005451137028349947,0,0.004710558792302169,1.1572166421652577
2017-08-21,0.0007828463400710405,0.0007828463400710405,0.005640161184077049,-0.7365523757755331,0.007170881055464675,0.005461839143525975,1,0.004673342571666836,1.1687221854095553
2017-08-22,0.01045698712520532,0.01045698712520532,0.008433800704202151,-0.036231373280425604,0.00942133384930117,0.005980821706585186,0,0.004857890374017212,1.2311561698827242
